,guest,hotel,net_earning,guest_satisfaction
3276,guest_1017,hotel_186,162.9,4
3277,guest_3973,hotel_97,250.56,2
3278,guest_3849,hotel_75,178.92,4
3279,guest_1886,hotel_243,113.16000000000001,4
3280,guest_3642,hotel_233,258.53999999999996,2
3281,guest_3974,hotel_81,204.12,2
3282,guest_1274,hotel_148,173.04,2
3283,guest_2232,hotel_97,244.79999999999998,2
3284,guest_571,hotel_379,249.85,4
3285,guest_515,hotel_160,57.8,2
3286,guest_1094,hotel_75,213.0,2
3287,guest_199,hotel_75,172.53,2
3288,guest_3036,hotel_160,63.239999999999995,4
3289,guest_3865,hotel_244,141.57,4
3290,guest_1835,hotel_310,203.29999999999998,3
3291,guest_864,hotel_307,258.0,4
3292,guest_3347,hotel_373,216.63,4
3293,guest_3144,hotel_268,64.97,2
3294,guest_2694,hotel_204,77.19,2
3295,guest_1009,hotel_343,195.3,2
3296,guest_2598,hotel_249,47.309999999999995,4
3297,guest_2196,hotel_249,50.160000000000004,3
3298,guest_1032,hotel_313,168.36,4
3299,guest_1851,hotel_345,116.96,2
3300,guest_2378,hotel_249,55.86,2
3301,guest_601,hotel_330,73.04,1
3302,guest_130,hotel_186,173.76,2
3303,guest_2111,hotel_200,184.14,3
3304,guest_2364,hotel_41,239.7,1
3305,guest_166,hotel_169,246.21,2
3306,guest_1557,hotel_345,118.32,2
3307,guest_3466,hotel_152,132.84,2
3308,guest_2737,hotel_31,176.22,1
3309,guest_1197,hotel_61,144.44,1
3310,guest_1630,hotel_97,288.0,2
3311,guest_917,hotel_268,70.81,3
3312,guest_647,hotel_345,115.6,1
3313,guest_2510,hotel_169,283.0,4
3314,guest_1151,hotel_226,144.42,3
3315,guest_2557,hotel_335,149.6,2
3316,guest_673,hotel_335,164.9,4
3317,guest_805,hotel_189,67.89,2
3318,guest_1772,hotel_298,283.0,3
3319,guest_1039,hotel_250,295.02,2
3320,guest_1926,hotel_49,42.5,3
3321,guest_3570,hotel_215,107.73,2
3322,guest_2422,hotel_160,65.28,1
3323,guest_1279,hotel_186,155.66,3
3324,guest_3650,hotel_75,189.57,3
3325,guest_3866,hotel_226,159.35999999999999,2
3326,guest_1944,hotel_240,203.29999999999998,1
3327,guest_1250,hotel_250,274.16,4
3328,guest_450,hotel_373,229.68,2
3329,guest_886,hotel_85,278.34999999999997,1
3330,guest_3181,hotel_342,130.66,4
3331,guest_698,hotel_71,150.5,4
3332,guest_2639,hotel_34,156.52,3
3333,guest_2728,hotel_243,116.85,1
3334,guest_1915,hotel_119,194.91,3
3335,guest_2613,hotel_198,78.11999999999999,2
3336,guest_1673,hotel_268,70.08,4
3337,guest_156,hotel_7,64.86,2
3338,guest_637,hotel_61,146.01,4
3339,guest_1325,hotel_343,197.47,2
3340,guest_2932,hotel_169,257.53000000000003,3
3341,guest_2360,hotel_160,56.44,2
3342,guest_2754,hotel_71,150.5,4
3343,guest_768,hotel_314,268.69,2
3344,guest_1244,hotel_250,259.26,2
3345,guest_2104,hotel_173,81.48,4
3346,guest_79,hotel_309,120.78,4
3347,guest_804,hotel_119,183.95999999999998,4
3348,guest_2667,hotel_122,150.3,3
3349,guest_1578,hotel_177,71.10000000000001,1
3350,guest_1856,hotel_250,292.04,1
3351,guest_1451,hotel_84,218.25,2
3352,guest_223,hotel_160,55.760000000000005,1
3353,guest_97,hotel_49,48.5,4
3354,guest_224,hotel_160,59.16,1
3355,guest_544,hotel_342,127.88000000000001,2
3356,guest_37,hotel_122,165.33,3
3357,guest_278,hotel_249,55.29,3
3358,guest_3115,hotel_169,268.84999999999997,2
3359,guest_1169,hotel_169,266.02,2
3360,guest_3395,hotel_97,236.16000000000003,2
3361,guest_2340,hotel_97,244.79999999999998,2
3362,guest_1321,hotel_137,80.96,1
3363,guest_3130,hotel_189,64.24,2
3364,guest_3808,hotel_373,261.0,3
3365,guest_2800,hotel_169,249.04,2
3366,guest_3465,hotel_7,58.65,4
3367,guest_1540,hotel_152,142.56,4
3368,guest_3790,hotel_249,57.0,2
3369,guest_928,hotel_313,155.54999999999998,2
3370,guest_3269,hotel_286,192.51,2
3371,guest_2225,hotel_310,214.0,3
3372,guest_743,hotel_76,120.60000000000001,2
3373,guest_763,hotel_310,175.48000000000002,2
3374,guest_2785,hotel_49,47.0,3
3375,guest_1268,hotel_249,52.440000000000005,3
3376,guest_3108,hotel_160,64.6,2
3377,guest_1001,hotel_249,46.17,4
3378,guest_1601,hotel_334,76.36,2
3379,guest_1658,hotel_249,57.0,3
3380,guest_2656,hotel_289,250.75,2
3381,guest_1449,hotel_313,164.70000000000002,2
3382,guest_744,hotel_48,244.58999999999997,3
3383,guest_2274,hotel_310,190.46,2
3384,guest_1594,hotel_169,271.68,3
3385,guest_806,hotel_84,207.0,1
3386,guest_3937,hotel_186,173.76,3
3387,guest_3768,hotel_189,64.24,3
3388,guest_1275,hotel_249,53.58,1
3389,guest_2233,hotel_249,53.01,4
3390,guest_2296,hotel_244,138.71,4
3391,guest_540,hotel_81,246.96,2
3392,guest_3286,hotel_97,256.32,4
3393,guest_3696,hotel_149,241.85999999999999,2
3394,guest_2620,hotel_169,257.53000000000003,2
3395,guest_2637,hotel_189,73.0,2
3396,guest_1790,hotel_298,274.51,4
3397,guest_3137,hotel_259,216.81,4
3398,guest_2455,hotel_71,161.0,2
3399,guest_2231,hotel_191,202.5,1
3400,guest_464,hotel_162,219.29999999999998,4
3401,guest_3090,hotel_92,51.92,2
3402,guest_3405,hotel_342,130.66,4
3403,guest_9,hotel_233,244.64000000000001,2
3404,guest_1724,hotel_169,240.54999999999998,3
3405,guest_641,hotel_313,177.51,4
3406,guest_3980,hotel_307,208.98000000000002,2
3407,guest_3964,hotel_373,258.39,2
3408,guest_294,hotel_162,237.36,2
3409,guest_1969,hotel_122,158.65,2
3410,guest_704,hotel_373,229.68,4
3411,guest_1643,hotel_189,61.32,4
3412,guest_1034,hotel_79,63.0,4
3413,guest_2180,hotel_49,44.5,2
3414,guest_3879,hotel_65,189.84,2
3415,guest_801,hotel_189,61.32,2
3416,guest_902,hotel_372,164.43,2
3417,guest_615,hotel_313,161.04,4
3418,guest_1254,hotel_373,224.46,3
3419,guest_2580,hotel_338,131.67,4
3420,guest_3702,hotel_195,82.72,4
3421,guest_1940,hotel_374,144.32000000000002,3
3422,guest_367,hotel_244,140.14,4
3423,guest_3807,hotel_7,68.31,4
3424,guest_2149,hotel_7,68.31,2
3425,guest_1049,hotel_279,59.86000000000001,4
3426,guest_3089,hotel_122,165.33,3
3427,guest_1294,hotel_226,149.4,3
3428,guest_1377,hotel_191,235.0,4
3429,guest_1216,hotel_49,49.0,2
3430,guest_2144,hotel_298,246.21,2
3431,guest_3796,hotel_162,242.51999999999998,4
3432,guest_3641,hotel_81,219.24,4
3433,guest_211,hotel_310,214.0,4
3434,guest_2223,hotel_373,240.12,4
3435,guest_2163,hotel_259,201.48000000000002,2
3436,guest_2670,hotel_122,161.99,3
3437,guest_3962,hotel_226,156.04,2
3438,guest_3457,hotel_149,244.64000000000001,2
3439,guest_3390,hotel_259,194.91,3
3440,guest_1585,hotel_149,255.76000000000002,3
3441,guest_2221,hotel_195,93.06,3
3442,guest_3342,hotel_200,174.84,2
3443,guest_2301,hotel_149,255.76000000000002,4
3444,guest_2971,hotel_85,243.19,1
3445,guest_3456,hotel_65,207.92000000000002,2
3446,guest_607,hotel_49,46.5,2
3447,guest_3628,hotel_149,227.96,2
3448,guest_2657,hotel_170,83.7,4
3449,guest_2336,hotel_148,181.28,2
3450,guest_3237,hotel_293,208.32999999999998,4
3451,guest_1038,hotel_214,73.47,2
3452,guest_1319,hotel_365,48.06,4
3453,guest_471,hotel_338,122.36,2
3454,guest_717,hotel_215,123.69,3
3455,guest_256,hotel_35,120.15,1
3456,guest_3216,hotel_81,221.76,2
3457,guest_1141,hotel_186,146.61,4
3458,guest_2538,hotel_259,208.04999999999998,4
3459,guest_2493,hotel_373,255.78,2
3460,guest_75,hotel_195,92.12,2
3461,guest_994,hotel_189,62.05,4
3462,guest_686,hotel_397,66.64,2
3463,guest_3117,hotel_286,200.79,3
3464,guest_3577,hotel_320,53.76,4
3465,guest_535,hotel_314,257.60999999999996,3
3466,guest_942,hotel_186,170.14,2
3467,guest_1219,hotel_164,260.26,2
3468,guest_1428,hotel_120,64.67999999999999,3
3469,guest_3505,hotel_170,76.26,2
3470,guest_1771,hotel_338,125.02,4
3471,guest_2778,hotel_298,251.87,3
3472,guest_1313,hotel_149,244.64000000000001,4
3473,guest_1910,hotel_386,162.8,2
3474,guest_1305,hotel_373,253.17,2
3475,guest_164,hotel_34,141.04000000000002,4
3476,guest_3057,hotel_41,231.24,4
3477,guest_2724,hotel_313,161.04,2
3478,guest_3315,hotel_164,271.7,3
3479,guest_1351,hotel_372,198.94,3
3480,guest_545,hotel_373,232.29,4
3481,guest_3938,hotel_162,229.62,2
3482,guest_771,hotel_51,137.2,4
3483,guest_2372,hotel_120,64.02,4
3484,guest_1416,hotel_358,180.4,4
3485,guest_1292,hotel_79,69.0,3
3486,guest_537,hotel_330,73.04,2
3487,guest_2988,hotel_7,63.480000000000004,4
3488,guest_1126,hotel_286,186.3,2
3489,guest_1873,hotel_313,162.87,3
3490,guest_1214,hotel_259,201.48000000000002,2
3491,guest_567,hotel_313,177.51,3
3492,guest_1902,hotel_336,211.5,3
3493,guest_1867,hotel_117,234.06,3
3494,guest_3984,hotel_125,94.77000000000001,2
3495,guest_2,hotel_259,219.0,4
3496,guest_3211,hotel_34,139.32000000000002,4
3497,guest_2473,hotel_373,221.85,2
3498,guest_3243,hotel_286,194.57999999999998,1
3499,guest_155,hotel_215,126.35,4
3500,guest_26,hotel_373,258.39,4
3501,guest_3402,hotel_342,129.26999999999998,4
3502,guest_1348,hotel_215,127.67999999999999,2
3503,guest_385,hotel_298,229.23000000000002,4
3504,guest_3913,hotel_215,110.39,4
3505,guest_3599,hotel_97,270.71999999999997,3
3506,guest_2176,hotel_158,108.24000000000001,4
3507,guest_1689,hotel_338,109.06,4
3508,guest_1050,hotel_319,258.53999999999996,4
3509,guest_3441,hotel_95,272.49,3
3510,guest_2600,hotel_7,64.86,2
3511,guest_3368,hotel_88,72.75,2
3512,guest_2250,hotel_186,181.0,3
3513,guest_3590,hotel_122,163.66,2
3514,guest_2461,hotel_195,92.12,4
3515,guest_2852,hotel_195,81.78,2
3516,guest_861,hotel_343,201.80999999999997,3
3517,guest_2354,hotel_65,210.17999999999998,2
3518,guest_2731,hotel_286,204.93,3
3519,guest_3832,hotel_86,99.76,1
3520,guest_2872,hotel_373,258.39,2
3521,guest_832,hotel_49,48.5,2
3522,guest_3751,hotel_164,268.84,4
3523,guest_3204,hotel_170,78.11999999999999,3
3524,guest_350,hotel_373,242.73,4
3525,guest_3652,hotel_97,233.28000000000003,3
3526,guest_3320,hotel_325,197.16,4
3527,guest_3463,hotel_336,220.89999999999998,4
3528,guest_2320,hotel_186,173.76,2
3529,guest_2147,hotel_343,186.62,3
3530,guest_3891,hotel_195,84.60000000000001,2
3531,guest_1879,hotel_49,42.5,2
3532,guest_1981,hotel_61,128.74,2
3533,guest_466,hotel_170,92.07,3
3534,guest_3939,hotel_226,159.35999999999999,4
3535,guest_3430,hotel_336,216.20000000000002,2
3536,guest_1168,hotel_343,186.62,4
3537,guest_598,hotel_338,125.02,4
3538,guest_1959,hotel_195,78.02,2
3539,guest_3847,hotel_336,216.20000000000002,3
3540,guest_282,hotel_314,268.69,2
3541,guest_2494,hotel_149,241.85999999999999,4
3542,guest_1855,hotel_313,159.21,2
3543,guest_1167,hotel_338,122.36,2
3544,guest_2167,hotel_336,223.25,3
3545,guest_1068,hotel_97,264.96000000000004,2
3546,guest_1765,hotel_347,174.96,4
3547,guest_3870,hotel_334,67.23,4
3548,guest_3280,hotel_31,198.0,3
3549,guest_1070,hotel_164,265.97999999999996,3
3550,guest_1387,hotel_35,118.8,3
3551,guest_277,hotel_293,248.49,3
3552,guest_1943,hotel_137,80.96,2
3553,guest_1375,hotel_122,161.99,4
3554,guest_1433,hotel_372,172.54999999999998,2
3555,guest_1192,hotel_313,148.23000000000002,4
3556,guest_2928,hotel_314,246.53,3
3557,guest_3619,hotel_39,265.78,4
3558,guest_2445,hotel_84,182.25,2
3559,guest_3354,hotel_122,160.32,4
3560,guest_340,hotel_49,41.0,4
3561,guest_1577,hotel_372,170.51999999999998,4
3562,guest_1290,hotel_373,224.46,3
3563,guest_3952,hotel_125,114.66,2
3564,guest_3168,hotel_336,227.95,2
3565,guest_3044,hotel_149,278.0,2
3566,guest_3838,hotel_313,173.85,2
3567,guest_934,hotel_317,123.19,2
3568,guest_1287,hotel_336,206.8,3
3569,guest_1916,hotel_137,91.08,4
3570,guest_3710,hotel_194,111.55,3
3571,guest_890,hotel_204,77.19,2
3572,guest_438,hotel_343,184.45,2
3573,guest_3145,hotel_186,170.14,3
3574,guest_3584,hotel_125,100.62,4
3575,guest_931,hotel_329,229.44,2
3576,guest_3138,hotel_186,171.95,3
3577,guest_2073,hotel_336,211.5,4
3578,guest_225,hotel_61,133.45,2
3579,guest_1517,hotel_186,161.09,3
3580,guest_2808,hotel_313,159.21,2
3581,guest_263,hotel_49,43.5,2
3582,guest_2425,hotel_122,167.0,4
3583,guest_2256,hotel_49,43.0,3
3584,guest_2337,hotel_313,179.34,2
3585,guest_1922,hotel_338,114.38,2
3586,guest_3147,hotel_313,179.34,2
3587,guest_2960,hotel_317,124.46,4
3588,guest_963,hotel_186,173.76,2
3589,guest_2399,hotel_122,135.27,2
3590,guest_215,hotel_31,194.04,2
3591,guest_1651,hotel_7,57.96,2
3592,guest_1203,hotel_122,156.98,3
3593,guest_3173,hotel_195,80.84,4
3594,guest_894,hotel_213,243.2,2
3595,guest_865,hotel_122,165.33,4
3596,guest_354,hotel_72,215.04999999999998,1
3597,guest_1475,hotel_214,67.14999999999999,3
3598,guest_32,hotel_320,48.16,1
3599,guest_1277,hotel_79,72.75,4
3600,guest_1862,hotel_314,235.45,2
3601,guest_2999,hotel_47,50.22,2
3602,guest_897,hotel_342,116.75999999999999,2
3603,guest_823,hotel_293,248.49,4
3604,guest_776,hotel_314,249.3,3
3605,guest_3572,hotel_156,191.51999999999998,4
3606,guest_2010,hotel_289,289.1,3
3607,guest_2832,hotel_122,135.27,2
3608,guest_739,hotel_49,42.0,4
3609,guest_2658,hotel_317,111.76,1
3610,guest_168,hotel_187,204.25,2
3611,guest_2722,hotel_351,112.14,2
3612,guest_3444,hotel_338,113.05,4
3613,guest_3725,hotel_293,205.82000000000002,2
3614,guest_1743,hotel_34,168.56,2
3615,guest_2927,hotel_195,86.48,2
3616,guest_546,hotel_195,94.0,2
3617,guest_730,hotel_213,217.6,1
3618,guest_1189,hotel_29,124.7,1
3619,guest_825,hotel_31,168.29999999999998,4
3620,guest_1799,hotel_342,116.75999999999999,2
3621,guest_2556,hotel_213,217.6,2
3622,guest_882,hotel_214,65.57,2
3623,guest_1662,hotel_40,96.03999999999999,2
3624,guest_2273,hotel_342,133.44,2
3625,guest_2879,hotel_149,272.44,1
3626,guest_1986,hotel_200,178.56,4
3627,guest_3425,hotel_200,180.42,2
3628,guest_779,hotel_122,161.99,3
3629,guest_603,hotel_122,161.99,3
3630,guest_2596,hotel_338,133.0,4
3631,guest_635,hotel_34,159.95999999999998,2
3632,guest_81,hotel_137,92.0,2
3633,guest_362,hotel_195,86.48,3
3634,guest_636,hotel_214,73.47,4
3635,guest_106,hotel_84,200.25,3
3636,guest_3579,hotel_286,167.67000000000002,3
3637,guest_3080,hotel_195,77.08000000000001,4
3638,guest_1956,hotel_141,235.52,4
3639,guest_3467,hotel_41,234.06,4
3640,guest_3787,hotel_357,170.72,4
3641,guest_3545,hotel_314,232.67999999999998,4
3642,guest_3772,hotel_76,128.64,2
3643,guest_2786,hotel_49,47.5,2
3644,guest_913,hotel_195,79.89999999999999,3
3645,guest_2734,hotel_319,225.18,4
3646,guest_2401,hotel_386,164.65,2
3647,guest_3273,hotel_214,72.68,4
3648,guest_2462,hotel_95,243.19,4
3649,guest_2575,hotel_204,75.33,3
3650,guest_3520,hotel_186,153.85,4
3651,guest_3208,hotel_137,74.52000000000001,2
3652,guest_1650,hotel_79,71.25,3
3653,guest_2665,hotel_84,218.25,2
3654,guest_2864,hotel_125,114.66,2
3655,guest_995,hotel_279,64.24,4
3656,guest_815,hotel_200,172.98,3
3657,guest_476,hotel_41,270.71999999999997,2
3658,guest_2365,hotel_214,63.99,2
3659,guest_862,hotel_34,154.8,3
3660,guest_2303,hotel_293,243.47,4
3661,guest_758,hotel_173,94.09,2
3662,guest_2850,hotel_228,194.04,1
3663,guest_3070,hotel_338,130.34,4
3664,guest_3254,hotel_334,78.02,2
3665,guest_2624,hotel_13,186.11999999999998,1
3666,guest_2497,hotel_343,203.98,3
3667,guest_1230,hotel_334,81.34,3
3668,guest_3530,hotel_125,106.47,3
3669,guest_3928,hotel_233,269.65999999999997,2
3670,guest_1134,hotel_173,81.48,2
3671,guest_857,hotel_204,90.21,4
3672,guest_3947,hotel_314,238.22,4
3673,guest_2277,hotel_13,188.1,3
3674,guest_3677,hotel_214,63.99,2
3675,guest_3596,hotel_350,48.16,1
3676,guest_2605,hotel_61,128.74,3
3677,guest_1005,hotel_330,77.19,3
3678,guest_3681,hotel_191,207.5,4
3679,guest_2141,hotel_41,270.71999999999997,3
3680,guest_1181,hotel_329,210.32,2
3681,guest_3781,hotel_293,233.42999999999998,1
3682,guest_514,hotel_314,263.15,2
3683,guest_210,hotel_319,275.21999999999997,3
3684,guest_2244,hotel_170,89.28,4
3685,guest_1723,hotel_376,235.62,3
3686,guest_2922,hotel_41,262.26,3
3687,guest_1544,hotel_125,94.77000000000001,4
3688,guest_65,hotel_213,227.84,2
3689,guest_2908,hotel_95,246.12,2
3690,guest_1381,hotel_41,256.62,3
3691,guest_3892,hotel_204,84.63000000000001,3
3692,guest_3242,hotel_213,256.0,4
3693,guest_1947,hotel_191,212.5,2
3694,guest_2683,hotel_34,153.08,4
3695,guest_2103,hotel_34,144.48,2
3696,guest_1960,hotel_116,104.49000000000001,2
3697,guest_712,hotel_233,272.44,2
3698,guest_560,hotel_35,135.0,2
3699,guest_179,hotel_358,204.6,2
3700,guest_1846,hotel_372,178.64000000000001,2
3701,guest_2840,hotel_340,218.70000000000002,2
3702,guest_2739,hotel_213,207.36,2
3703,guest_754,hotel_200,169.26000000000002,2
3704,guest_3276,hotel_372,170.51999999999998,2
3705,guest_1056,hotel_343,188.79,3
3706,guest_1693,hotel_81,209.16,4
3707,guest_1700,hotel_213,212.48,2
3708,guest_961,hotel_387,79.05,4
3709,guest_2924,hotel_41,245.34,4
3710,guest_3701,hotel_372,180.67000000000002,2
3711,guest_3709,hotel_137,80.04,3
3712,guest_391,hotel_330,75.53,3
3713,guest_472,hotel_194,110.39999999999999,2
3714,guest_36,hotel_314,232.67999999999998,2
3715,guest_1583,hotel_330,77.19,4
3716,guest_2717,hotel_314,240.99,4
3717,guest_600,hotel_34,142.76,2
3718,guest_1215,hotel_320,51.52,2
3719,guest_1417,hotel_137,87.39999999999999,3
3720,guest_1559,hotel_8,228.92,1
3721,guest_2621,hotel_214,71.10000000000001,3
3722,guest_1965,hotel_314,277.0,3
3723,guest_2952,hotel_329,222.26999999999998,3
3724,guest_2966,hotel_84,189.0,2
3725,guest_2732,hotel_41,265.08,2
3726,guest_1998,hotel_372,182.70000000000002,3
3727,guest_3042,hotel_61,155.43,1
3728,guest_139,hotel_81,221.76,2
3729,guest_187,hotel_365,45.9,1
3730,guest_399,hotel_29,117.45,2
3731,guest_2374,hotel_372,188.79,3
3732,guest_253,hotel_61,150.72,3
3733,guest_2740,hotel_84,186.75,2
3734,guest_3383,hotel_137,78.2,2
3735,guest_3256,hotel_343,180.10999999999999,1
3736,guest_727,hotel_387,80.75,3
3737,guest_1511,hotel_191,230.0,2
3738,guest_2234,hotel_191,210.0,3
3739,guest_1435,hotel_1,223.86,3
3740,guest_1833,hotel_81,226.8,3
3741,guest_2018,hotel_81,229.32000000000002,2
3742,guest_3506,hotel_289,250.75,3
3743,guest_3251,hotel_314,229.91,4
3744,guest_3783,hotel_372,198.94,1
3745,guest_3665,hotel_84,191.25,3
3746,guest_3404,hotel_372,188.79,4
3747,guest_1976,hotel_141,232.96,2
3748,guest_34,hotel_314,240.99,3
3749,guest_2615,hotel_88,70.5,3
3750,guest_1426,hotel_387,80.75,4
3751,guest_144,hotel_317,127.0,4
3752,guest_2324,hotel_387,78.2,3
3753,guest_1515,hotel_187,199.95,2
3754,guest_1512,hotel_200,174.84,2
3755,guest_433,hotel_81,209.16,2
3756,guest_200,hotel_95,240.26000000000002,4
3757,guest_3612,hotel_95,263.7,3
3758,guest_232,hotel_289,292.05,4
3759,guest_3285,hotel_129,69.7,3
3760,guest_3302,hotel_37,191.07,4
3761,guest_841,hotel_81,244.44,3
3762,guest_3979,hotel_41,231.24,2
3763,guest_1322,hotel_343,201.80999999999997,4
3764,guest_788,hotel_177,75.84,3
3765,guest_1729,hotel_387,72.25,2
3766,guest_1546,hotel_394,247.35,3
3767,guest_812,hotel_343,217.0,4
3768,guest_1366,hotel_358,189.2,2
3769,guest_562,hotel_84,213.75,2
3770,guest_2509,hotel_343,197.47,2
3771,guest_1905,hotel_319,272.44,2
3772,guest_108,hotel_200,172.98,1
3773,guest_2526,hotel_40,81.33999999999999,2
3774,guest_3775,hotel_194,109.25,1
3775,guest_2876,hotel_116,105.78,2
3776,guest_502,hotel_173,95.06,2
3777,guest_2504,hotel_84,211.5,4
3778,guest_3039,hotel_35,132.3,4
3779,guest_395,hotel_282,233.76999999999998,4
3780,guest_3197,hotel_88,66.75,4
3781,guest_2322,hotel_35,128.25,2
3782,guest_1454,hotel_331,226.56,4
3783,guest_2148,hotel_213,238.07999999999998,2
3784,guest_1978,hotel_213,240.64,2
3785,guest_2222,hotel_40,84.28,4
3786,guest_2641,hotel_35,110.7,4
3787,guest_1928,hotel_81,241.92,2
3788,guest_1341,hotel_200,186.0,3
3789,guest_2883,hotel_40,86.24,3
3790,guest_640,hotel_228,170.52,4
3791,guest_1248,hotel_213,256.0,4
3792,guest_652,hotel_387,73.95,4
3793,guest_3816,hotel_343,184.45,2
3794,guest_2772,hotel_340,199.26000000000002,4
3795,guest_3752,hotel_116,129.0,3
3796,guest_3846,hotel_233,261.32,4
3797,guest_2555,hotel_372,172.54999999999998,4
3798,guest_941,hotel_233,244.64000000000001,2
3799,guest_3687,hotel_181,96.12,1
3800,guest_2037,hotel_51,117.6,3
3801,guest_1805,hotel_200,163.68,2
3802,guest_2747,hotel_376,218.96,2
3803,guest_3639,hotel_387,82.45,4
3804,guest_285,hotel_357,153.12,4
3805,guest_1353,hotel_88,60.75000000000001,4
3806,guest_746,hotel_116,119.97,3
3807,guest_2430,hotel_372,198.94,3
3808,guest_1882,hotel_31,166.32,1
3809,guest_679,hotel_387,80.75,2
3810,guest_1794,hotel_376,209.44,3
3811,guest_2633,hotel_387,68.85000000000001,2
3812,guest_575,hotel_187,193.5,3
3813,guest_2106,hotel_395,170.91000000000003,4
3814,guest_3374,hotel_35,128.25,4
3815,guest_1465,hotel_88,62.25,3
3816,guest_2819,hotel_81,234.35999999999999,4
3817,guest_2001,hotel_29,121.8,2
3818,guest_3614,hotel_233,241.85999999999999,1
3819,guest_250,hotel_233,244.64000000000001,4
3820,guest_378,hotel_309,122.0,4
3821,guest_945,hotel_84,204.75,3
3822,guest_3227,hotel_376,233.24,4
3823,guest_22,hotel_163,107.88,3
3824,guest_1755,hotel_29,120.35,2
3825,guest_819,hotel_365,51.839999999999996,2
3826,guest_2854,hotel_397,59.84,4
3827,guest_126,hotel_35,121.5,4
3828,guest_3132,hotel_365,44.28,4
3829,guest_452,hotel_81,244.44,1
3830,guest_3210,hotel_340,233.28,4
3831,guest_1051,hotel_325,205.64,3
3832,guest_691,hotel_317,104.14000000000001,3
3833,guest_407,hotel_48,226.18,4
3834,guest_3191,hotel_200,171.12,3
3835,guest_3804,hotel_81,236.88,2
3836,guest_1491,hotel_39,254.82,1
3837,guest_422,hotel_387,79.05,2
3838,guest_1127,hotel_376,192.78,2
3839,guest_3461,hotel_194,104.65,4
3840,guest_2775,hotel_141,238.07999999999998,3
3841,guest_80,hotel_194,110.39999999999999,2
3842,guest_1172,hotel_187,215.0,3
3843,guest_541,hotel_319,269.65999999999997,3
3844,guest_877,hotel_365,48.6,2
3845,guest_3435,hotel_48,257.74,3
3846,guest_1495,hotel_200,184.14,4
3847,guest_1763,hotel_141,243.2,4
3848,guest_1720,hotel_88,72.0,2
3849,guest_2287,hotel_88,64.5,3
3850,guest_3082,hotel_238,77.44,4
3851,guest_2900,hotel_86,100.92,3
3852,guest_1824,hotel_331,191.16000000000003,3
3853,guest_588,hotel_194,108.1,4
3854,guest_3862,hotel_116,108.36,3
3855,guest_2668,hotel_219,69.52,4
3856,guest_268,hotel_29,143.55,4
3857,guest_1212,hotel_200,167.4,2
3858,guest_1800,hotel_86,97.44,4
3859,guest_3388,hotel_386,155.4,4
3860,guest_809,hotel_167,48.95,2
3861,guest_2072,hotel_88,73.5,3
3862,guest_176,hotel_173,87.3,2
3863,guest_518,hotel_39,232.9,2
3864,guest_3167,hotel_88,61.50000000000001,3
3865,guest_494,hotel_319,250.20000000000002,3
3866,guest_3868,hotel_13,182.16,2
3867,guest_1314,hotel_365,43.74,2
3868,guest_1479,hotel_194,100.05,2
3869,guest_3088,hotel_213,243.2,3
3870,guest_306,hotel_365,52.379999999999995,4
3871,guest_3856,hotel_319,247.42000000000002,2
3872,guest_1955,hotel_163,93.96000000000001,1
3873,guest_62,hotel_48,247.22,3
3874,guest_3774,hotel_187,178.45,2
3875,guest_1615,hotel_319,252.98000000000002,4
3876,guest_1439,hotel_317,118.10999999999999,4
3877,guest_2350,hotel_240,177.62,2
3878,guest_2201,hotel_394,279.36,2
3879,guest_549,hotel_200,186.0,4
3880,guest_173,hotel_31,198.0,4
3881,guest_837,hotel_376,238.0,4
3882,guest_3396,hotel_365,47.52,2
3883,guest_1503,hotel_88,62.25,3
3884,guest_442,hotel_194,102.35000000000001,2
3885,guest_2089,hotel_320,54.32,2
3886,guest_3308,hotel_331,231.28,3
3887,guest_2269,hotel_13,176.22,4
3888,guest_1901,hotel_394,264.81,4
3889,guest_2901,hotel_309,98.82000000000001,3
3890,guest_2858,hotel_77,64.67999999999999,4
3891,guest_1122,hotel_213,215.04,2
3892,guest_795,hotel_48,213.03,3
3893,guest_766,hotel_284,194.04,2
3894,guest_2886,hotel_173,83.42,4
3895,guest_3134,hotel_200,182.28,2
3896,guest_1008,hotel_331,200.6,2
3897,guest_614,hotel_9,202.03,2
3898,guest_3673,hotel_376,192.78,2
3899,guest_1208,hotel_37,158.26000000000002,4
3900,guest_2191,hotel_56,195.94,2
3901,guest_1914,hotel_213,240.64,2
3902,guest_239,hotel_212,170.15,4
3903,guest_2622,hotel_376,216.58,4
3904,guest_3563,hotel_240,205.44,3
3905,guest_1346,hotel_320,55.44,2
3906,guest_380,hotel_31,196.02,2
3907,guest_2293,hotel_317,114.3,2
3908,guest_3532,hotel_191,225.0,3
3909,guest_150,hotel_340,223.56,3
3910,guest_566,hotel_319,244.64000000000001,3
3911,guest_105,hotel_31,162.36,2
3912,guest_2721,hotel_395,175.13,4
3913,guest_1175,hotel_376,238.0,3
3914,guest_1705,hotel_194,109.25,4
3915,guest_530,hotel_317,104.14000000000001,3
3916,guest_197,hotel_358,193.6,4
3917,guest_2171,hotel_48,249.85,2
3918,guest_1971,hotel_107,233.23,3
3919,guest_740,hotel_320,48.72,3
3920,guest_3028,hotel_200,159.96,3
3921,guest_1112,hotel_365,52.92,3
3922,guest_3759,hotel_317,120.64999999999999,4
