,guest,hotel,discount,price,earning
2761,guest_2277,hotel_65,0.05,226,214.7
2762,guest_817,hotel_308,0.05,269,255.54999999999998
2763,guest_3815,hotel_26,0.02,55,53.9
2764,guest_2057,hotel_346,0.02,175,171.5
2765,guest_1686,hotel_249,0.02,57,55.86
2766,guest_2392,hotel_279,0.16,73,61.32
2767,guest_2534,hotel_338,0.03,133,129.01
2768,guest_768,hotel_10,0.03,222,215.34
2769,guest_1080,hotel_397,0.09,68,61.88
2770,guest_3849,hotel_194,0.16,115,96.6
2771,guest_1481,hotel_306,0.19,203,164.43
2772,guest_1429,hotel_262,0.16,68,57.12
2773,guest_2113,hotel_96,0.16,208,174.72
2774,guest_1882,hotel_58,0.16,120,100.8
2775,guest_3459,hotel_52,0.14,156,134.16
2776,guest_205,hotel_315,0.1,221,198.9
2777,guest_21,hotel_43,0.12,273,240.24
2778,guest_3682,hotel_31,0.04,198,190.07999999999998
2779,guest_2273,hotel_200,0.04,186,178.56
2780,guest_775,hotel_257,0.03,225,218.25
2781,guest_2588,hotel_356,0.03,208,201.76
2782,guest_2135,hotel_281,0.06,165,155.1
2783,guest_851,hotel_360,0.05,75,71.25
2784,guest_748,hotel_138,0.15,212,180.2
2785,guest_1811,hotel_393,0.01,249,246.51
2786,guest_908,hotel_252,0.1,64,57.6
2787,guest_819,hotel_387,0.04,85,81.6
2788,guest_1920,hotel_275,0.19,159,128.79000000000002
2789,guest_1111,hotel_147,0.19,251,203.31
2790,guest_664,hotel_256,0.06,98,92.11999999999999
2791,guest_2479,hotel_370,0.15,229,194.65
2792,guest_701,hotel_378,0.01,194,192.06
2793,guest_1505,hotel_359,0.11,163,145.07
2794,guest_597,hotel_77,0.16,77,64.67999999999999
2795,guest_3388,hotel_381,0.16,276,231.84
2796,guest_1364,hotel_204,0.14,93,79.98
2797,guest_2254,hotel_173,0.14,97,83.42
2798,guest_3243,hotel_253,0.06,273,256.62
2799,guest_2287,hotel_186,0.14,181,155.66
2800,guest_2101,hotel_277,0.0,281,281.0
2801,guest_1397,hotel_364,0.16,176,147.84
2802,guest_3509,hotel_385,0.19,228,184.68
2803,guest_3242,hotel_386,0.0,185,185.0
2804,guest_576,hotel_88,0.02,75,73.5
2805,guest_3257,hotel_326,0.03,232,225.04
2806,guest_2021,hotel_350,0.19,56,45.36
2807,guest_1368,hotel_177,0.05,79,75.05
2808,guest_3999,hotel_365,0.08,54,49.68
2809,guest_2074,hotel_147,0.12,251,220.88
2810,guest_3704,hotel_217,0.02,292,286.15999999999997
2811,guest_3593,hotel_391,0.16,200,168.0
2812,guest_2962,hotel_156,0.02,228,223.44
2813,guest_3431,hotel_66,0.18,225,184.5
2814,guest_1840,hotel_126,0.03,192,186.24
2815,guest_3860,hotel_94,0.14,112,96.32
2816,guest_2661,hotel_130,0.08,146,134.32
2817,guest_3190,hotel_342,0.15,139,118.14999999999999
2818,guest_1319,hotel_201,0.11,268,238.52
2819,guest_2180,hotel_296,0.11,91,80.99
2820,guest_3332,hotel_83,0.0,208,208.0
2821,guest_3758,hotel_83,0.13,208,180.96
2822,guest_2121,hotel_16,0.07,101,93.92999999999999
2823,guest_3742,hotel_195,0.0,94,94.0
2824,guest_1999,hotel_392,0.1,210,189.0
2825,guest_2720,hotel_12,0.03,224,217.28
2826,guest_2410,hotel_125,0.06,117,109.97999999999999
2827,guest_3837,hotel_177,0.12,79,69.52
2828,guest_2968,hotel_16,0.04,101,96.96
2829,guest_3918,hotel_156,0.1,228,205.20000000000002
2830,guest_1108,hotel_80,0.03,239,231.82999999999998
2831,guest_3649,hotel_137,0.12,92,80.96
2832,guest_735,hotel_280,0.1,78,70.2
2833,guest_1684,hotel_126,0.09,192,174.72
2834,guest_1787,hotel_328,0.0,195,195.0
2835,guest_3430,hotel_251,0.08,109,100.28
2836,guest_198,hotel_304,0.01,140,138.6
2837,guest_1096,hotel_71,0.17,175,145.25
2838,guest_1533,hotel_240,0.0,214,214.0
2839,guest_2437,hotel_285,0.02,208,203.84
2840,guest_314,hotel_252,0.03,64,62.08
2841,guest_1911,hotel_284,0.19,231,187.11
2842,guest_1019,hotel_340,0.03,243,235.70999999999998
2843,guest_3982,hotel_394,0.02,291,285.18
2844,guest_1969,hotel_232,0.05,209,198.54999999999998
2845,guest_1175,hotel_274,0.0,166,166.0
2846,guest_555,hotel_45,0.17,95,78.85
2847,guest_2859,hotel_399,0.14,284,244.24
2848,guest_364,hotel_386,0.03,185,179.45
2849,guest_3,hotel_153,0.07,90,83.69999999999999
2850,guest_2376,hotel_138,0.12,212,186.56
2851,guest_557,hotel_96,0.03,208,201.76
2852,guest_2280,hotel_129,0.09,85,77.35000000000001
2853,guest_1474,hotel_310,0.16,214,179.76
2854,guest_3851,hotel_304,0.19,140,113.4
2855,guest_2875,hotel_45,0.13,95,82.65
2856,guest_3400,hotel_266,0.08,169,155.48000000000002
2857,guest_2475,hotel_15,0.01,56,55.44
2858,guest_3645,hotel_302,0.03,293,284.21
2859,guest_2607,hotel_184,0.17,298,247.33999999999997
2860,guest_1309,hotel_161,0.09,193,175.63
2861,guest_1980,hotel_385,0.12,228,200.64000000000001
2862,guest_1057,hotel_398,0.08,102,93.84
2863,guest_2868,hotel_189,0.12,73,64.24
2864,guest_3926,hotel_90,0.04,85,81.6
2865,guest_2253,hotel_296,0.04,91,87.36
2866,guest_583,hotel_350,0.1,56,50.4
2867,guest_2167,hotel_10,0.05,222,210.89999999999998
2868,guest_2331,hotel_321,0.07,54,50.22
2869,guest_3689,hotel_22,0.0,61,61.0
2870,guest_3066,hotel_387,0.18,85,69.7
2871,guest_3614,hotel_185,0.13,273,237.51
2872,guest_3247,hotel_355,0.05,246,233.7
2873,guest_1213,hotel_284,0.13,231,200.97
2874,guest_3490,hotel_285,0.01,208,205.92
2875,guest_2306,hotel_251,0.15,109,92.64999999999999
2876,guest_3694,hotel_370,0.17,229,190.07
2877,guest_2505,hotel_205,0.09,183,166.53
2878,guest_3291,hotel_276,0.06,245,230.29999999999998
2879,guest_434,hotel_311,0.0,253,253.0
2880,guest_2023,hotel_168,0.03,298,289.06
2881,guest_238,hotel_265,0.19,265,214.65
2882,guest_1702,hotel_220,0.03,159,154.23
2883,guest_2861,hotel_278,0.18,279,228.78000000000003
2884,guest_2397,hotel_46,0.19,214,173.34
2885,guest_2814,hotel_149,0.19,278,225.18
2886,guest_74,hotel_26,0.04,55,52.8
2887,guest_3120,hotel_399,0.11,284,252.76
2888,guest_3725,hotel_168,0.18,298,244.36
2889,guest_2453,hotel_34,0.19,172,139.32000000000002
2890,guest_3602,hotel_384,0.08,126,115.92
2891,guest_2419,hotel_66,0.15,225,191.25
2892,guest_38,hotel_155,0.09,65,59.15
2893,guest_477,hotel_394,0.01,291,288.09
2894,guest_2850,hotel_53,0.01,56,55.44
2895,guest_1526,hotel_264,0.04,153,146.88
2896,guest_1115,hotel_246,0.12,127,111.76
2897,guest_651,hotel_96,0.16,208,174.72
2898,guest_2935,hotel_68,0.18,154,126.28000000000002
2899,guest_1453,hotel_328,0.04,195,187.2
2900,guest_1052,hotel_229,0.13,246,214.02
2901,guest_3677,hotel_195,0.19,94,76.14
2902,guest_2924,hotel_276,0.13,245,213.15
2903,guest_310,hotel_388,0.08,286,263.12
2904,guest_1420,hotel_85,0.03,293,284.21
2905,guest_3995,hotel_64,0.02,202,197.96
2906,guest_2114,hotel_42,0.13,123,107.01
2907,guest_3209,hotel_316,0.07,187,173.91
2908,guest_1169,hotel_357,0.06,176,165.44
2909,guest_3084,hotel_370,0.03,229,222.13
2910,guest_2407,hotel_1,0.04,273,262.08
2911,guest_3358,hotel_172,0.07,132,122.75999999999999
2912,guest_1931,hotel_98,0.11,201,178.89000000000001
2913,guest_1216,hotel_145,0.02,127,124.46
2914,guest_2082,hotel_242,0.16,57,47.879999999999995
2915,guest_3877,hotel_205,0.01,183,181.17
2916,guest_784,hotel_187,0.13,215,187.05
2917,guest_1744,hotel_102,0.15,73,62.05
2918,guest_801,hotel_2,0.16,92,77.28
2919,guest_1494,hotel_148,0.17,206,170.98
2920,guest_826,hotel_237,0.13,249,216.63
2921,guest_778,hotel_116,0.14,129,110.94
2922,guest_1387,hotel_81,0.12,252,221.76
2923,guest_318,hotel_123,0.19,209,169.29000000000002
2924,guest_1770,hotel_228,0.12,196,172.48
2925,guest_2506,hotel_364,0.09,176,160.16
2926,guest_2005,hotel_105,0.05,132,125.39999999999999
2927,guest_1707,hotel_344,0.17,98,81.33999999999999
2928,guest_3648,hotel_325,0.01,212,209.88
2929,guest_2764,hotel_387,0.02,85,83.3
2930,guest_3902,hotel_190,0.02,50,49.0
2931,guest_2294,hotel_130,0.05,146,138.7
2932,guest_2501,hotel_154,0.11,243,216.27
2933,guest_1217,hotel_60,0.17,242,200.85999999999999
2934,guest_688,hotel_94,0.02,112,109.75999999999999
2935,guest_3372,hotel_31,0.05,198,188.1
2936,guest_636,hotel_196,0.07,96,89.28
2937,guest_3343,hotel_217,0.01,292,289.08
2938,guest_3316,hotel_194,0.01,115,113.85
2939,guest_254,hotel_350,0.06,56,52.64
2940,guest_928,hotel_70,0.15,85,72.25
2941,guest_631,hotel_146,0.14,226,194.35999999999999
2942,guest_666,hotel_198,0.08,84,77.28
2943,guest_1139,hotel_331,0.1,236,212.4
2944,guest_3150,hotel_142,0.05,145,137.75
2945,guest_871,hotel_354,0.11,52,46.28
2946,guest_410,hotel_3,0.1,141,126.9
2947,guest_1901,hotel_362,0.09,205,186.55
2948,guest_490,hotel_352,0.13,276,240.12
2949,guest_1301,hotel_37,0.0,193,193.0
2950,guest_2103,hotel_315,0.16,221,185.64
2951,guest_223,hotel_152,0.18,162,132.84
2952,guest_157,hotel_344,0.18,98,80.36
2953,guest_3085,hotel_367,0.19,271,219.51000000000002
2954,guest_1602,hotel_233,0.05,278,264.09999999999997
2955,guest_3646,hotel_285,0.07,208,193.44
2956,guest_998,hotel_81,0.13,252,219.24
2957,guest_380,hotel_128,0.01,171,169.29
2958,guest_2922,hotel_9,0.07,227,211.10999999999999
2959,guest_2586,hotel_309,0.08,122,112.24000000000001
2960,guest_1875,hotel_90,0.06,85,79.89999999999999
2961,guest_2684,hotel_68,0.19,154,124.74000000000001
2962,guest_321,hotel_328,0.09,195,177.45000000000002
2963,guest_2373,hotel_26,0.17,55,45.65
2964,guest_2064,hotel_186,0.12,181,159.28
2965,guest_1351,hotel_81,0.02,252,246.96
2966,guest_634,hotel_232,0.18,209,171.38000000000002
2967,guest_2380,hotel_181,0.05,108,102.6
2968,guest_3259,hotel_49,0.18,50,41.0
2969,guest_433,hotel_38,0.17,135,112.05
2970,guest_971,hotel_105,0.08,132,121.44000000000001
2971,guest_95,hotel_122,0.0,167,167.0
2972,guest_1330,hotel_74,0.08,278,255.76000000000002
2973,guest_1212,hotel_239,0.1,275,247.5
2974,guest_94,hotel_77,0.16,77,64.67999999999999
2975,guest_572,hotel_304,0.17,140,116.19999999999999
2976,guest_1344,hotel_366,0.15,120,102.0
2977,guest_3713,hotel_4,0.18,157,128.74
2978,guest_2544,hotel_353,0.13,197,171.39
2979,guest_2379,hotel_121,0.05,56,53.199999999999996
2980,guest_3051,hotel_71,0.02,175,171.5
2981,guest_1394,hotel_262,0.05,68,64.6
2982,guest_3513,hotel_240,0.18,214,175.48000000000002
2983,guest_3013,hotel_55,0.04,241,231.35999999999999
2984,guest_2423,hotel_337,0.06,75,70.5
2985,guest_1589,hotel_321,0.04,54,51.839999999999996
2986,guest_2161,hotel_77,0.18,77,63.14000000000001
2987,guest_1273,hotel_113,0.17,107,88.81
2988,guest_1467,hotel_366,0.12,120,105.6
2989,guest_156,hotel_356,0.06,208,195.51999999999998
2990,guest_1783,hotel_304,0.18,140,114.80000000000001
2991,guest_2652,hotel_275,0.11,159,141.51
2992,guest_172,hotel_390,0.0,165,165.0
2993,guest_3857,hotel_68,0.03,154,149.38
2994,guest_3355,hotel_142,0.15,145,123.25
2995,guest_2494,hotel_324,0.13,289,251.43
2996,guest_3494,hotel_393,0.1,249,224.1
2997,guest_1754,hotel_191,0.0,250,250.0
2998,guest_1947,hotel_140,0.15,204,173.4
2999,guest_2812,hotel_148,0.16,206,173.04
3000,guest_2442,hotel_122,0.04,167,160.32
3001,guest_3933,hotel_354,0.15,52,44.199999999999996
3002,guest_1634,hotel_105,0.07,132,122.75999999999999
3003,guest_2020,hotel_22,0.0,61,61.0
3004,guest_3773,hotel_173,0.01,97,96.03
3005,guest_508,hotel_142,0.13,145,126.15
3006,guest_2417,hotel_353,0.02,197,193.06
3007,guest_2792,hotel_298,0.01,283,280.17
3008,guest_437,hotel_331,0.14,236,202.96
3009,guest_3262,hotel_289,0.11,295,262.55
3010,guest_2368,hotel_27,0.15,299,254.15
3011,guest_663,hotel_321,0.08,54,49.68
3012,guest_813,hotel_330,0.08,83,76.36
3013,guest_2740,hotel_225,0.17,263,218.29
3014,guest_182,hotel_6,0.03,58,56.26
3015,guest_3912,hotel_37,0.15,193,164.04999999999998
3016,guest_3906,hotel_13,0.14,198,170.28
3017,guest_2216,hotel_17,0.09,121,110.11
3018,guest_547,hotel_49,0.01,50,49.5
3019,guest_1812,hotel_303,0.0,160,160.0
3020,guest_1949,hotel_375,0.06,268,251.92
3021,guest_907,hotel_345,0.06,136,127.83999999999999
3022,guest_2685,hotel_174,0.04,72,69.12
3023,guest_2640,hotel_176,0.1,297,267.3
3024,guest_3855,hotel_59,0.03,116,112.52
3025,guest_3387,hotel_332,0.14,278,239.07999999999998
3026,guest_401,hotel_387,0.1,85,76.5
3027,guest_3568,hotel_232,0.12,209,183.92
3028,guest_964,hotel_223,0.05,291,276.45
3029,guest_3253,hotel_322,0.02,229,224.42
3030,guest_1060,hotel_378,0.19,194,157.14000000000001
3031,guest_343,hotel_67,0.03,197,191.09
3032,guest_2336,hotel_266,0.12,169,148.72
3033,guest_2794,hotel_360,0.16,75,63.0
3034,guest_782,hotel_333,0.03,170,164.9
3035,guest_2012,hotel_305,0.12,74,65.12
3036,guest_451,hotel_383,0.02,178,174.44
3037,guest_3671,hotel_272,0.07,180,167.39999999999998
3038,guest_618,hotel_365,0.09,54,49.14
3039,guest_276,hotel_100,0.18,160,131.20000000000002
3040,guest_3236,hotel_293,0.02,251,245.98
3041,guest_2080,hotel_251,0.09,109,99.19
3042,guest_235,hotel_144,0.18,59,48.38
3043,guest_3596,hotel_265,0.14,265,227.9
3044,guest_3092,hotel_394,0.19,291,235.71
3045,guest_2545,hotel_265,0.13,265,230.55
3046,guest_984,hotel_32,0.05,172,163.4
3047,guest_1924,hotel_334,0.12,83,73.04
3048,guest_3467,hotel_19,0.17,113,93.78999999999999
3049,guest_3845,hotel_386,0.18,185,151.70000000000002
3050,guest_1759,hotel_161,0.18,193,158.26000000000002
3051,guest_635,hotel_252,0.07,64,59.519999999999996
3052,guest_1426,hotel_382,0.05,130,123.5
3053,guest_3960,hotel_117,0.02,282,276.36
3054,guest_118,hotel_189,0.02,73,71.53999999999999
3055,guest_3597,hotel_48,0.07,263,244.58999999999997
3056,guest_1251,hotel_82,0.18,259,212.38000000000002
3057,guest_2278,hotel_32,0.19,172,139.32000000000002
3058,guest_1968,hotel_158,0.12,132,116.16
3059,guest_61,hotel_101,0.19,158,127.98
3060,guest_665,hotel_372,0.03,203,196.91
3061,guest_419,hotel_20,0.07,183,170.19
3062,guest_1270,hotel_330,0.15,83,70.55
3063,guest_3683,hotel_369,0.05,133,126.35
3064,guest_495,hotel_291,0.14,107,92.02
3065,guest_1228,hotel_316,0.13,187,162.69
3066,guest_2558,hotel_154,0.1,243,218.70000000000002
3067,guest_3996,hotel_287,0.0,160,160.0
3068,guest_1199,hotel_317,0.15,127,107.95
3069,guest_3501,hotel_59,0.13,116,100.92
3070,guest_3057,hotel_287,0.18,160,131.20000000000002
3071,guest_790,hotel_48,0.11,263,234.07
3072,guest_3320,hotel_73,0.07,259,240.86999999999998
3073,guest_2202,hotel_263,0.17,260,215.79999999999998
3074,guest_3716,hotel_77,0.1,77,69.3
3075,guest_3613,hotel_4,0.05,157,149.15
3076,guest_302,hotel_281,0.18,165,135.3
3077,guest_3821,hotel_389,0.07,98,91.14
3078,guest_305,hotel_159,0.12,209,183.92
3079,guest_2251,hotel_363,0.05,207,196.64999999999998
3080,guest_2752,hotel_208,0.12,81,71.28
3081,guest_3924,hotel_71,0.17,175,145.25
3082,guest_1247,hotel_29,0.1,145,130.5
3083,guest_2910,hotel_271,0.12,172,151.36
3084,guest_850,hotel_81,0.04,252,241.92
3085,guest_3660,hotel_368,0.14,249,214.14
3086,guest_3040,hotel_337,0.19,75,60.75000000000001
3087,guest_2798,hotel_231,0.15,285,242.25
3088,guest_3708,hotel_154,0.04,243,233.28
3089,guest_981,hotel_252,0.05,64,60.8
3090,guest_1271,hotel_53,0.04,56,53.76
3091,guest_1484,hotel_147,0.07,251,233.42999999999998
3092,guest_3030,hotel_281,0.04,165,158.4
3093,guest_1305,hotel_191,0.03,250,242.5
3094,guest_88,hotel_279,0.16,73,61.32
3095,guest_301,hotel_346,0.05,175,166.25
3096,guest_3151,hotel_202,0.02,288,282.24
3097,guest_657,hotel_387,0.08,85,78.2
3098,guest_426,hotel_400,0.14,145,124.7
3099,guest_2841,hotel_3,0.13,141,122.67
3100,guest_1635,hotel_380,0.08,290,266.8
3101,guest_1297,hotel_25,0.06,213,200.22
3102,guest_387,hotel_157,0.01,65,64.35
3103,guest_2918,hotel_285,0.09,208,189.28
3104,guest_174,hotel_38,0.02,135,132.3
3105,guest_2456,hotel_34,0.19,172,139.32000000000002
3106,guest_2520,hotel_200,0.1,186,167.4
3107,guest_1037,hotel_78,0.13,149,129.63
3108,guest_3522,hotel_277,0.15,281,238.85
3109,guest_3258,hotel_32,0.01,172,170.28
3110,guest_800,hotel_48,0.13,263,228.81
3111,guest_2580,hotel_92,0.01,59,58.41
3112,guest_717,hotel_263,0.07,260,241.79999999999998
3113,guest_876,hotel_122,0.01,167,165.33
3114,guest_1727,hotel_44,0.15,243,206.54999999999998
3115,guest_2996,hotel_389,0.1,98,88.2
3116,guest_2325,hotel_146,0.18,226,185.32000000000002
3117,guest_3594,hotel_281,0.02,165,161.7
3118,guest_3909,hotel_318,0.05,146,138.7
3119,guest_2637,hotel_358,0.0,220,220.0
3120,guest_3245,hotel_318,0.19,146,118.26
3121,guest_414,hotel_180,0.03,224,217.28
3122,guest_747,hotel_318,0.11,146,129.94
3123,guest_2730,hotel_271,0.16,172,144.48
3124,guest_1403,hotel_233,0.07,278,258.53999999999996
3125,guest_1573,hotel_268,0.0,73,73.0
3126,guest_3718,hotel_251,0.11,109,97.01
3127,guest_2662,hotel_46,0.13,214,186.18
3128,guest_3217,hotel_299,0.04,170,163.2
3129,guest_3988,hotel_211,0.03,102,98.94
3130,guest_948,hotel_72,0.12,253,222.64000000000001
3131,guest_128,hotel_5,0.07,298,277.14
3132,guest_1458,hotel_167,0.05,55,52.25
3133,guest_3186,hotel_398,0.16,102,85.67999999999999
3134,guest_2638,hotel_251,0.11,109,97.01
3135,guest_365,hotel_224,0.17,76,63.08
3136,guest_1858,hotel_130,0.06,146,137.23999999999998
3137,guest_1104,hotel_233,0.11,278,247.42000000000002
3138,guest_3096,hotel_135,0.01,66,65.34
3139,guest_2801,hotel_394,0.02,291,285.18
3140,guest_3329,hotel_172,0.1,132,118.8
3141,guest_2182,hotel_171,0.15,167,141.95
3142,guest_1462,hotel_224,0.03,76,73.72
3143,guest_2842,hotel_88,0.08,75,69.0
3144,guest_581,hotel_332,0.14,278,239.07999999999998
3145,guest_3212,hotel_29,0.09,145,131.95000000000002
3146,guest_200,hotel_272,0.18,180,147.60000000000002
3147,guest_236,hotel_303,0.17,160,132.79999999999998
3148,guest_2889,hotel_4,0.04,157,150.72
3149,guest_253,hotel_353,0.04,197,189.12
3150,guest_1843,hotel_237,0.19,249,201.69000000000003
3151,guest_616,hotel_173,0.18,97,79.54
3152,guest_1997,hotel_206,0.07,187,173.91
3153,guest_2965,hotel_183,0.01,154,152.46
3154,guest_1740,hotel_226,0.1,166,149.4
3155,guest_3549,hotel_144,0.19,59,47.790000000000006
3156,guest_3342,hotel_139,0.06,289,271.65999999999997
3157,guest_2279,hotel_366,0.16,120,100.8
3158,guest_465,hotel_351,0.09,126,114.66000000000001
3159,guest_1922,hotel_204,0.14,93,79.98
3160,guest_1051,hotel_203,0.03,120,116.39999999999999
3161,guest_980,hotel_321,0.06,54,50.76
3162,guest_2056,hotel_193,0.16,179,150.35999999999999
3163,guest_2808,hotel_13,0.13,198,172.26
3164,guest_1094,hotel_264,0.0,153,153.0
3165,guest_1389,hotel_9,0.01,227,224.73
3166,guest_675,hotel_385,0.02,228,223.44
3167,guest_3130,hotel_67,0.12,197,173.36
3168,guest_959,hotel_227,0.12,201,176.88
3169,guest_620,hotel_200,0.04,186,178.56
3170,guest_804,hotel_133,0.16,189,158.76
3171,guest_711,hotel_67,0.05,197,187.14999999999998
3172,guest_114,hotel_298,0.14,283,243.38
3173,guest_3011,hotel_321,0.08,54,49.68
3174,guest_3288,hotel_277,0.05,281,266.95
3175,guest_2225,hotel_323,0.0,140,140.0
3176,guest_2193,hotel_120,0.17,66,54.779999999999994
3177,guest_379,hotel_11,0.1,226,203.4
3178,guest_3979,hotel_267,0.18,261,214.02
3179,guest_3733,hotel_290,0.01,184,182.16
3180,guest_3744,hotel_357,0.19,176,142.56
3181,guest_1473,hotel_90,0.1,85,76.5
3182,guest_3624,hotel_139,0.13,289,251.43
3183,guest_3029,hotel_298,0.15,283,240.54999999999998
3184,guest_1751,hotel_209,0.01,233,230.67
3185,guest_860,hotel_302,0.12,293,257.84
3186,guest_1640,hotel_310,0.15,214,181.9
3187,guest_542,hotel_167,0.0,55,55.0
3188,guest_1879,hotel_303,0.15,160,136.0
3189,guest_1103,hotel_283,0.01,71,70.29
3190,guest_2452,hotel_69,0.06,230,216.2
3191,guest_2435,hotel_93,0.03,285,276.45
3192,guest_1028,hotel_309,0.13,122,106.14
3193,guest_968,hotel_42,0.18,123,100.86000000000001
3194,guest_1943,hotel_129,0.12,85,74.8
3195,guest_1234,hotel_34,0.03,172,166.84
3196,guest_48,hotel_274,0.07,166,154.38
3197,guest_275,hotel_48,0.03,263,255.10999999999999
3198,guest_3497,hotel_99,0.09,187,170.17000000000002
3199,guest_1464,hotel_250,0.17,298,247.33999999999997
3200,guest_2486,hotel_51,0.12,140,123.2
3201,guest_1095,hotel_110,0.01,140,138.6
3202,guest_3506,hotel_249,0.15,57,48.449999999999996
3203,guest_582,hotel_249,0.09,57,51.870000000000005
3204,guest_1194,hotel_237,0.15,249,211.65
3205,guest_1078,hotel_325,0.1,212,190.8
3206,guest_2890,hotel_309,0.19,122,98.82000000000001
3207,guest_561,hotel_54,0.0,238,238.0
3208,guest_3075,hotel_392,0.14,210,180.6
3209,guest_2048,hotel_237,0.14,249,214.14
3210,guest_77,hotel_187,0.1,215,193.5
3211,guest_1502,hotel_223,0.13,291,253.17
3212,guest_3930,hotel_266,0.01,169,167.31
3213,guest_292,hotel_385,0.19,228,184.68
3214,guest_2033,hotel_374,0.08,176,161.92000000000002
3215,guest_3625,hotel_291,0.16,107,89.88
3216,guest_3776,hotel_368,0.0,249,249.0
3217,guest_3813,hotel_129,0.12,85,74.8
3218,guest_3141,hotel_139,0.0,289,289.0
3219,guest_3531,hotel_59,0.15,116,98.6
3220,guest_1939,hotel_102,0.01,73,72.27
3221,guest_1853,hotel_354,0.01,52,51.48
3222,guest_2783,hotel_118,0.02,181,177.38
3223,guest_2966,hotel_99,0.16,187,157.07999999999998
3224,guest_3111,hotel_200,0.02,186,182.28
3225,guest_3207,hotel_359,0.07,163,151.59
3226,guest_1231,hotel_232,0.11,209,186.01
3227,guest_3685,hotel_44,0.09,243,221.13
3228,guest_605,hotel_118,0.1,181,162.9
3229,guest_3686,hotel_129,0.14,85,73.1
3230,guest_3963,hotel_151,0.09,183,166.53
3231,guest_2725,hotel_387,0.13,85,73.95
3232,guest_150,hotel_11,0.08,226,207.92000000000002
3233,guest_3962,hotel_378,0.06,194,182.35999999999999
3234,guest_1615,hotel_393,0.09,249,226.59
3235,guest_1944,hotel_187,0.05,215,204.25
3236,guest_537,hotel_224,0.12,76,66.88
3237,guest_1278,hotel_398,0.13,102,88.74
3238,guest_1183,hotel_162,0.06,258,242.51999999999998
3239,guest_765,hotel_37,0.15,193,164.04999999999998
3240,guest_2946,hotel_75,0.05,213,202.35
3241,guest_3676,hotel_319,0.03,278,269.65999999999997
3242,guest_716,hotel_309,0.16,122,102.47999999999999
3243,guest_2315,hotel_246,0.17,127,105.41
3244,guest_3110,hotel_314,0.15,277,235.45
3245,guest_2194,hotel_307,0.08,258,237.36
3246,guest_510,hotel_341,0.03,298,289.06
3247,guest_2543,hotel_249,0.02,57,55.86
3248,guest_2215,hotel_103,0.02,241,236.18
3249,guest_241,hotel_89,0.09,200,182.0
3250,guest_1375,hotel_296,0.03,91,88.27
3251,guest_3443,hotel_354,0.01,52,51.48
3252,guest_2385,hotel_50,0.0,208,208.0
3253,guest_2330,hotel_321,0.14,54,46.44
3254,guest_3324,hotel_313,0.0,183,183.0
3255,guest_1101,hotel_70,0.12,85,74.8
3256,guest_1769,hotel_165,0.17,102,84.66
3257,guest_3240,hotel_47,0.18,54,44.28
3258,guest_3696,hotel_138,0.13,212,184.44
3259,guest_1710,hotel_39,0.04,274,263.03999999999996
3260,guest_1900,hotel_395,0.16,211,177.23999999999998
3261,guest_2551,hotel_313,0.05,183,173.85
3262,guest_2667,hotel_97,0.1,288,259.2
3263,guest_539,hotel_392,0.19,210,170.10000000000002
3264,guest_1174,hotel_213,0.17,256,212.48
3265,guest_2384,hotel_213,0.1,256,230.4
3266,guest_1543,hotel_356,0.09,208,189.28
3267,guest_3801,hotel_100,0.1,160,144.0
3268,guest_2030,hotel_258,0.11,209,186.01
3269,guest_99,hotel_81,0.01,252,249.48
3270,guest_1365,hotel_360,0.1,75,67.5
3271,guest_1847,hotel_294,0.04,140,134.4
3272,guest_2971,hotel_169,0.17,283,234.89
3273,guest_506,hotel_31,0.15,198,168.29999999999998
3274,guest_3356,hotel_61,0.12,157,138.16
3275,guest_3911,hotel_141,0.08,256,235.52
3276,guest_347,hotel_73,0.13,259,225.33
3277,guest_2960,hotel_19,0.02,113,110.74
3278,guest_1499,hotel_281,0.09,165,150.15
3279,guest_3133,hotel_391,0.12,200,176.0
3280,guest_473,hotel_129,0.07,85,79.05
3281,guest_3707,hotel_327,0.14,228,196.07999999999998
3282,guest_1838,hotel_205,0.1,183,164.70000000000002
3283,guest_918,hotel_38,0.1,135,121.5
3284,guest_3016,hotel_160,0.02,68,66.64
3285,guest_1852,hotel_321,0.17,54,44.82
3286,guest_3194,hotel_137,0.1,92,82.8
3287,guest_1530,hotel_275,0.08,159,146.28
3288,guest_3767,hotel_142,0.11,145,129.05
3289,guest_1454,hotel_347,0.04,216,207.35999999999999
3290,guest_1711,hotel_173,0.0,97,97.0
3291,guest_1113,hotel_295,0.07,76,70.67999999999999
3292,guest_1334,hotel_380,0.06,290,272.59999999999997
3293,guest_3566,hotel_327,0.03,228,221.16
3294,guest_3929,hotel_117,0.11,282,250.98
3295,guest_2656,hotel_242,0.15,57,48.449999999999996
3296,guest_903,hotel_84,0.1,225,202.5
3297,guest_2564,hotel_186,0.18,181,148.42000000000002
3298,guest_1513,hotel_397,0.17,68,56.44
3299,guest_1162,hotel_237,0.14,249,214.14
3300,guest_2702,hotel_389,0.14,98,84.28
3301,guest_3107,hotel_272,0.08,180,165.6
3302,guest_2989,hotel_129,0.07,85,79.05
3303,guest_3039,hotel_130,0.02,146,143.07999999999998
3304,guest_1413,hotel_220,0.01,159,157.41
